Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1482822000,12/27/2016 7:00,BTCUSD,904.94,910,904.94,909.99,29.32738125
1482825600,12/27/2016 8:00,BTCUSD,909.99,910,909.98,909.99,20.43847839
1482829200,12/27/2016 9:00,BTCUSD,909.99,909.99,909.99,909.99,9.872148157
1482832800,12/27/2016 10:00,BTCUSD,909.99,909.99,909.98,909.98,5.9222861
1482836400,12/27/2016 11:00,BTCUSD,909.98,913.2,909.98,913.2,38.29560679
1482840000,12/27/2016 12:00,BTCUSD,913.2,936.84,913.2,930.47,86.3965327
1482843600,12/27/2016 13:00,BTCUSD,930.47,935.84,930.46,935.84,26.592484
1482847200,12/27/2016 14:00,BTCUSD,935.84,941.19,933.37,934.91,112.5243221
1482850800,12/27/2016 15:00,BTCUSD,934.91,935.31,934.91,935.3,26.18109031
1482854400,12/27/2016 16:00,BTCUSD,935.3,935.3,933.19,933.87,109.2139937
1482858000,12/27/2016 17:00,BTCUSD,933.87,935.08,933.86,935,50.24300169
1482861600,12/27/2016 18:00,BTCUSD,935,939.16,935,938.84,72.86871375
1482865200,12/27/2016 19:00,BTCUSD,938.84,938.98,936.99,937,238.1313236
1482868800,12/27/2016 20:00,BTCUSD,937,939.4,936.74,936.74,255.6840746
1482872400,12/27/2016 21:00,BTCUSD,936.74,936.74,926.19,931.06,1005.672588
1482876000,12/27/2016 22:00,BTCUSD,931.06,931.21,926.64,930.01,178.6837338
1482879600,12/27/2016 23:00,BTCUSD,930.01,933.46,929.81,932.49,2.25873895
1482883200,12/28/2016 0:00,BTCUSD,932.49,944.99,932.49,944.92,20.85717333
1482886800,12/28/2016 1:00,BTCUSD,944.92,950,944.91,950,21.66251297
1482890400,12/28/2016 2:00,BTCUSD,950,952.58,948.47,949.93,53.74666744
1482894000,12/28/2016 3:00,BTCUSD,949.93,950.85,948.48,950.02,42.4235427
1482897600,12/28/2016 4:00,BTCUSD,950.02,951.45,948.48,948.48,46.4904124
1482901200,12/28/2016 5:00,BTCUSD,948.48,954.56,948.48,954.56,55.82616705
1482904800,12/28/2016 6:00,BTCUSD,954.56,955.01,950.18,951.04,114.9072442
1482908400,12/28/2016 7:00,BTCUSD,951.04,952.53,951.04,951.86,127.9299862
1482912000,12/28/2016 8:00,BTCUSD,951.86,955.01,951.85,955.01,33.75151278
1482915600,12/28/2016 9:00,BTCUSD,955.01,958,955.01,957.12,12.99487525
1482919200,12/28/2016 10:00,BTCUSD,957.12,957.64,957.12,957.64,1.69020283
1482922800,12/28/2016 11:00,BTCUSD,957.64,957.99,957.64,957.99,4.8109289
1482926400,12/28/2016 12:00,BTCUSD,957.99,959.44,957.98,959.44,14.62048869
1482930000,12/28/2016 13:00,BTCUSD,959.44,964.73,959.44,963.13,114.6550327
1482933600,12/28/2016 14:00,BTCUSD,963.13,967.39,963.13,967.23,116.1203439
1482937200,12/28/2016 15:00,BTCUSD,967.23,969.29,950.46,950.46,286.3301537
1482940800,12/28/2016 16:00,BTCUSD,950.46,955.74,949.1,953.95,67.57203976
1482944400,12/28/2016 17:00,BTCUSD,953.95,955.64,953.95,954.92,184.4037856
1482948000,12/28/2016 18:00,BTCUSD,954.92,959.12,953.98,959.12,202.239882
1482951600,12/28/2016 19:00,BTCUSD,959.12,969.31,959.12,969.05,163.458968
1482955200,12/28/2016 20:00,BTCUSD,969.05,974,966.26,974,169.500783
1482958800,12/28/2016 21:00,BTCUSD,974,974,962.81,965.99,370.9454099
1482962400,12/28/2016 22:00,BTCUSD,965.99,975.99,965.99,971.73,234.3523047
1482966000,12/28/2016 23:00,BTCUSD,971.73,985.43,971.73,982,124.5863811
1482969600,12/29/2016 0:00,BTCUSD,982,982,971.74,978.04,27.58323343
1482973200,12/29/2016 1:00,BTCUSD,978.04,985.3,978.04,982.47,13.88676695
1482976800,12/29/2016 2:00,BTCUSD,982.47,982.53,978.49,978.56,31.96169861
1482980400,12/29/2016 3:00,BTCUSD,978.56,978.56,972.04,973.25,67.79309467
1482984000,12/29/2016 4:00,BTCUSD,973.25,974.97,970.57,970.57,39.30850521
1482987600,12/29/2016 5:00,BTCUSD,970.57,973.98,970.52,973.98,10.25966937
1482991200,12/29/2016 6:00,BTCUSD,973.98,978.14,973.77,978.14,27.78798373
1482994800,12/29/2016 7:00,BTCUSD,978.14,980.68,977,978.61,5.000489623
1482998400,12/29/2016 8:00,BTCUSD,978.61,978.61,977.52,977.52,2.076942125
1483002000,12/29/2016 9:00,BTCUSD,977.52,977.67,975.01,976.65,9.03893188
1483005600,12/29/2016 10:00,BTCUSD,976.65,976.65,976.65,976.65,0
1483009200,12/29/2016 11:00,BTCUSD,976.65,977.66,976.65,977.66,1.32135996
1483012800,12/29/2016 12:00,BTCUSD,977.66,977.66,977.66,977.66,7.16316312
1483016400,12/29/2016 13:00,BTCUSD,977.66,977.66,970.14,970.14,89.56514147
1483020000,12/29/2016 14:00,BTCUSD,970.14,970.14,965.89,966.44,39.75151587
1483023600,12/29/2016 15:00,BTCUSD,966.44,968.19,966.36,967,177.5353921
1483027200,12/29/2016 16:00,BTCUSD,967,967.46,965.39,967.24,178.8555642
1483030800,12/29/2016 17:00,BTCUSD,967.24,967.99,953.87,954.97,165.7700311
1483034400,12/29/2016 18:00,BTCUSD,954.97,961.41,950.3,960.92,283.472958
1483038000,12/29/2016 19:00,BTCUSD,960.92,961.65,956.98,958.38,56.41506653
1483041600,12/29/2016 20:00,BTCUSD,958.38,963.79,958.38,961.04,56.02024474
1483045200,12/29/2016 21:00,BTCUSD,961.04,969.36,961.04,969.31,448.0532858
1483048800,12/29/2016 22:00,BTCUSD,969.31,971.5,967.51,970.26,81.21389139
1483052400,12/29/2016 23:00,BTCUSD,970.26,978.57,970.25,973.59,41.00715363
1483056000,12/30/2016 0:00,BTCUSD,973.59,973.59,972.06,972.3,32.66294147
1483059600,12/30/2016 1:00,BTCUSD,972.3,975.91,966.62,972.78,246.9514052
1483063200,12/30/2016 2:00,BTCUSD,972.78,975.7,962.35,963.15,49.34154461
1483066800,12/30/2016 3:00,BTCUSD,963.15,973.33,960,960.01,49.55060748
1483070400,12/30/2016 4:00,BTCUSD,960.01,960.49,945,955.15,196.7646141
1483074000,12/30/2016 5:00,BTCUSD,955.15,958.31,945.49,950.32,36.52405658
1483077600,12/30/2016 6:00,BTCUSD,950.32,952.7,948.04,948.41,38.33194835
1483081200,12/30/2016 7:00,BTCUSD,948.41,956.85,947.6,947.81,77.58408078
1483084800,12/30/2016 8:00,BTCUSD,947.81,947.81,945,945.01,51.22111223
1483088400,12/30/2016 9:00,BTCUSD,945.01,945.01,936.66,936.66,19.21110809
1483092000,12/30/2016 10:00,BTCUSD,936.66,949.6,929.9,940.62,159.2216252
1483095600,12/30/2016 11:00,BTCUSD,940.62,946.92,939.74,945.43,23.68367727
1483099200,12/30/2016 12:00,BTCUSD,945.43,953.99,945.43,948.97,25.64569793
1483102800,12/30/2016 13:00,BTCUSD,948.97,953.93,948.97,951.61,52.48362829
1483106400,12/30/2016 14:00,BTCUSD,951.61,952.48,951.61,952.46,116.8036255
1483110000,12/30/2016 15:00,BTCUSD,952.46,958.48,950.01,957.52,42.11947354
1483113600,12/30/2016 16:00,BTCUSD,957.52,964.01,957.52,963.83,43.08008081
1483117200,12/30/2016 17:00,BTCUSD,963.83,965.34,960.99,962.96,38.42400936
1483120800,12/30/2016 18:00,BTCUSD,962.96,967.11,958.9,960.66,105.7752113
1483124400,12/30/2016 19:00,BTCUSD,960.66,966.29,959.75,964.98,14.19382967
1483128000,12/30/2016 20:00,BTCUSD,964.98,966.99,960.21,963.86,72.32117329
1483131600,12/30/2016 21:00,BTCUSD,963.86,966.94,955,956.08,73.75209653
1483135200,12/30/2016 22:00,BTCUSD,956.08,966.98,954.13,960.16,26.99479528
1483138800,12/30/2016 23:00,BTCUSD,960.16,966.97,960,964.05,24.64191846
1483142400,12/31/2016 0:00,BTCUSD,964.05,968.83,954.65,956.01,59.90808819
